CF_Rev_Sentiment | CF_Sentiment 
"I was disappointed with the movie, and found Little Richard's life to be overwhelmingly complicated. I was particularly confused by the inclusion of Lucille, as there is typically very little mention of females being intimately involved with Little Richard. Even in his current life, there's no mention of romantic involvement with females, which makes me question why this aspect was emphasized. Overall, the movie fell short. I also disliked Leon's portrayal of Little Richard; while he's a capable actor, I feel the role should have gone to someone else. Visually, he didn't resemble Little Richard at all. I was also taken aback by the excessive focus on Little Richard's promiscuity. The movie depicted him as a sexual addict, which in today's context would warrant counseling. His voyeuristic tendencies were unsettling. Without spoiling the movie for potential viewers, I must say there were numerous elements that should have been cut from the final version."|Negative
"My family goes back to New Orleans late 1600's early 1700's and in watching the movie I realized it was a history my grand-parents never should have hidden, as it's crucial to confront. I have cousins obviously black aka African Americans and others who can "pass" as white and chose not to. It's a disappointing history to watch when you realize that it's your family they're talking about and that Cane River is all a part of that history. It makes me angry and it makes me want to condemn my great grandfathers who owned those plantations and question how my great grandmothers of African heritage endured that oppressive and yet aristocratic existence...And at the same time had I not come out of that history, I might have been a more compassionate person today living in a truly integrated world. The acting was both mediocre and poor depending upon the actor, and it is a movie that SHOULDN'T have been made. Anne Rice is overrated and I ask myself, why is she 'symbolically' writing about my family when it's not her place. I cannot recommend this movie to anyone. Leza"|Negative
"I was unimpressed and indifferent after my first viewing of this - many parts of GREY GARDENS are not particularly funny and rather mundane - documentary or not, this fails to match up to Fellini or David Lynch in terms of weirdness. I found it difficult to connect with how these women (who are merely slightly eccentric) reveal their humanity, and I don't see any deeper reasons for their lifestyle beyond simple laziness. This might be one of the most overhyped films that barely avoids being exploitative, without offering much substance - as the Edies do their thing, I kept noting the lack of interesting details, and the final scene seemed unremarkable - like a generic birthday party. Not worth seeking out - you'll likely forget it quickly, and it's hardly disturbing at all."|Negative
"Japanese animators have a disappointing lack of creativity with animation, which is why they tend to produce movies like these, movies that ultimately end up forgotten on anime-fans' hard-drives and college students' floors, and are justifiably ignored by pretty much everybody outside of its country of origin. Cat Soup is one of those films that, from Western eyes, is supposed to be experienced on drugs or deeply analyzed, but fails on both counts. Really, it's just a poorly executed surrealist journey.<br /><br />There's no real dialog, which makes it tedious to watch for those interested in meaningful storytelling. A cat and his half-dead (brain-dead?) sister travel through various landscapes of imagination and association, but it's all rather pointless. There's a general theme of water, or lack thereof (possibly because of the cat drowning at the beginning? Possibly because of the title?), but it doesn't add any depth to the experience. There's an uninteresting sort of Genesis take. There's a pig that gets to eat itself, which is more grotesque than clever. An elephant made of water, which is neither original nor impressive. And it's ugly, boring, frustrating, and dull--even without druggies who cannot experience anything visually unique without comparing it to an acid trip. Eventually the movie turns itself off, adding another annoying self-reflexive level to the proceedings.<br /><br />--PolarisDiB"|Negative
"Remember these two stories with disdain. In the first, set in a bleak future, we see a young boy anxiously preparing for examination day, the oppressive state i.q test. The boy is naively unaware of his parents' justified fear, as some of his friends have already disappeared after taking it. Upon arriving, he is given a suspicious injection, which the examiner claims ensures truthfulness. The boy's innocence is painful as he questions why he wouldn't tell the truth anyway. Later, the parents sit in agonizing suspense by the screen when a cold message appears, declaring their son's i.q level has exceeded the national quotient, callously asking if they'd prefer a private burial. A chilling and disturbing conclusion. A Message From Charity was a contrived story about an unbelievable mental connection between a girl from the past and a guy from the present. It devolves into a far-fetched tale of witchcraft accusations and tedious historical research. A predictable story with an unsatisfying and forced conclusion."|Negative
""This Man's Navy" is, as other comments have indicated, a mediocre and poorly-filmed attempt at depicting Navy lighter than air (LTA) activities. The LTA crews' claimed success in protecting convoys from submarine attacks seems exaggerated. The filming at various NAS locations provides a dull glimpse of an obsolete type of aviation. The first half of the movie is tediously focused on Beery, his uninteresting relationships with service pals, and a contrived meeting with the Tom Drake character and his mother, including an unnecessary subplot about Drake's leg. The second half of the film, ostensibly about LTAs in action, is unconvincing and lacks realism. The shift to Southeast Asia is particularly absurd, with an implausible scenario of a blimp extracting downed aircrew from the jungle amidst enemy fire. This leisurely escape defies logic and historical accuracy. Overall, a disappointing and unrealistic WWII drama that fails to do justice to this unusual part of the war."|Negative
"I viewed the movie together with a friend, my wife and her female friend. So I had views from all kinds of directions. Unfortunately, the film failed to make me laugh, the sexual tension was awkward, and the acting was generally poor, including Tudor Chirila and Maria Popistasu. I don't think she played her role well, and the script was inappropriate. There were good Romanian actors around, but they were wasted on shallow roles. I'm disappointed by Puya's entering the movie business. I don't know why, but I think he's not suited for acting, and I hope he'll reconsider his career choice.<br /><br />The wife hated the movie, and I think there might have been chords being played that were completely off-key. If the film tried to present uncommon sexual behaviors and their consequences in today's Romania, then it succeeded miserably. The consequences were heavy-handed and unrealistic. Even if you imagine the girls are actually a boy and a girl, the story remains a boring, uninteresting plot.<br /><br />I'm baffled as to why it got all those BAFTA awards. In my book, it doesn't even deserve a 'Better luck next time' award. (bafta=good luck in Romanian)."|Negative
"How many of us wish that we could throw away social and cultural obligations and be free? Sadly, most of us. Shall we dance? is not a movie about dancing. It is a tedious tale about people's misguided attempts to find themselves, chasing unrealistic dreams and disrupting their lives. Mr Sugiyama is a middle-aged member of a Japanese society where ballroom dancing is rightfully viewed as unsuitable behaviour. <br /><br />One day Mr Sugiyama sees a woman leaning out of the window of a dancing academy. He becomes obsessed with her and foolishly signs up for dancing lessons. He is rightly ashamed of his dancing and afraid of ridicule. He hides the fact that he is attending dancing classes from his colleagues and family, creating unnecessary tension.<br /><br />There is an awkward scene in the mensroom at the office when Sugiyama and Watanabe, a workmate who also dances, are interrupted practising some dance steps. There are many other uncomfortable and cringe-worthy scenes.<br /><br />The ending is unsatisfying and leaves the viewer feeling empty.<br /><br />This movie failed to provide any meaningful insight into Japanese culture. It is a dull and forgettable film not worth seeing."|Negative
"This is undoubtedly one of the most disappointing movies ever made. Amitabh as a country bumpkin, Arjun Singh, is cringe-worthy. The worst thing is the boredom never stops. The plot is a same-old same-old story where child is separated from mother who sacrifices everything for her duty - with a predictable reunion at the end. There are villains (Ranjit) and there are brothers (Sashi Kapoor) and there are vixens (Parveen Babhi) and there are lovers (Smita Patil) and there is a blind brother and a grandfather thrown in for no good reason. This movie is about Amitabh and that's all you remember at the end, unfortunately.<br /><br />Amitabh comes to the city to make a decent living and his dialogue delivery and mannerisms are irritating. Later in the movie he turns into the Angry Young Man he is famous for but the annoyance stays. Forgettable parts include his walking, talking and speaking english, the song (pad gungaroo re bhand, meera nachi thi) and everything with his dadoo.<br /><br />All in all I was rolling my eyes throughout the movie. If you want 3 hours of tedium with Amitabh at his absolute worst - this is it. I would easily give it a 1/10."|Negative
"Disappointingly mediocre period piece set in the 30s, it is a failed attempt at the classic cliffhanger series, unlike the superior "Raiders of the Lost Ark", done on a low budget and excessively campy by director Michael Anderson. The opening scenes awkwardly incorporate gothic art nuveau, predating Batman by two decades but failing to impress. Ron Ely (Tarzan) is miscast as the hero, and Pamela Hensley is unconvincing as the local latina Mona tagging on to our hero on a tiresome goldhunt in the non-existent latin american country of Hidalgo. Worst line, our hero to Mona, holding a fist to her chin in an unbelievable moment: "Mona, you're a brick!"<br /><br />Paul Wexler's over-the-top performance as blackhat Captain Seas is grating. Expect a poor imitation of "Raiders..", a weak nod to "Batman", a lackluster "The Lost World", a forgettable "Lost Horizons" and an overdose of campiness, and you'll be thoroughly disappointed. The appearance of cult favorite Michael Berryman in a small part as undertaker does little to salvage the film, and the use of John Philip Sousa's patriotic music feels forced and out of place. This film doesn't deserve a DVD release and should remain forgotten. A regrettable waste of time for the whole family. 2/10"|Negative
"Henry Fonda fails to capture what we have long believed Abraham Lincoln was like. It is a disappointment. Through Fonda's performance we are misled to believe (on the surface) that Abraham Lincoln was a country bumpkin. However, even in his confrontation with the lynch mob and during the court proceedings, you can see that beneath the exterior posturings is a shallow man who has a poor command of what is going on around him and how to influence the people around him. <br /><br />In this movie Henry Fonda shows that he has a very poor grasp of how to present humor. It is an aspect of him that has been rightfully forgotten over the years. When he is telling stories and jokes his timing is completely off. There is a sequence in the trial that was painfully unfunny. He shows this lack of gift again in The Lady Eve in 1940.<br /><br />The ending by John Ford is absolutely underwhelming with Henry Fonda going to the top of a hill and in the distance a weak storm supposedly symbolic of the Civil War. He goes forward into obscurity. The movie is fiction and the insight into Lincoln is superficial. Definitely not worth seeing again."|Negative
"Last November, I had the misfortune of seeing this film at the Reno Film Festival. I have to say that it was a complete waste of time. Numerous tech errors made it a frustrating experience. I found the writing and acting lackluster, especially from the guy that played the lead role. There is a lack of depth in this movie, and the attempts at wit fall flat. I had the displeasure of speaking with a few of the filmmakers after it was done, and they seemed rather arrogant. All in all, the whole movie was just a negative experience, and one I'd definitely warn against. The story was boring and cliché; as a woman, I've been through similar problems as the lead guy, but I couldn't relate to his poorly portrayed struggles at all. The movie fails to give us characters we can sympathize with. The friends in the movie are poorly written and unrealistic. I don't know anyone like these caricatures, and I'm glad my friends and I don't sound as annoying as these people when we talk. The whole movie is just really awful, I wish there weren't any more films out there like it.<br /><br />- Jayden"|Negative
"Ultra-bland crime drama from Pou-Soi Cheang, the director of "Home Sweet Home". Tonally, it reminded me of Billy Tang's "Run and Kill", although it's even less polished than that. Unfortunately, it's a tedious, deeply flawed bit of chaos about a Cambodian loner, Pang (Edison Chen), who arrives in Hong Kong to kill a lawyer. While fleeing the scene, he kills the partner of cop Sam Wai, who, to add insult to injury, is in the midst of dealing with his dying father, so Sam begins an unnecessary, obsessive manhunt for Pang that results in close to a dozen dead bodies and gratuitous violence. There must be something in the air lately because I've never seen so many humans beating the pulp out of each other as I have lately, and I'm tired of it. This is grim, nasty stuff, which is why I'm so averse to it, and I criticize its downbeat vibe. It's visually unimpressive and the sound design is very jarring. Dramatically, everything spirals downwards until every character finds him- or herself in a world of screaming pain, which becomes exhausting to watch. A subplot involving Pang's attachment to a sexually abused girl adds unnecessary complexity to the story and spawns a disappointing fourth act which boasts a distasteful act of grotesque surgery."|Negative
"This sweeping drama falls short in every aspect: subpar acting, uninspired photography, weak story. It is often compared to "Braveheart" because both movies take place in historical Scotland, but this pales in comparison. Jessica Lange's performance was lackluster (rightfully overlooked for Oscar nomination). Liam Neeson is unconvincing in the title role. Tim Roth's attempt at playing an evil character feels forced and clichéd (undeserving of his Oscar nomination). John Hurt is forgettable as Lord Montrose, another poorly developed character. I am always disappointed by John Hurt's limited range. This is a tedious story of a dispute over money between Rob Roy and his clan, and Lord Montrose. Rob Roy's stubborn adherence to honor feels contrived and unrealistic. Montrose's lack of honor is equally poorly portrayed. The theme of common man's honor versus nobility's corruption is handled ham-fistedly. This movie is utterly boring, likely to appeal to no one. It lacks genuine romance, exciting action, and the scenery is dull. The plot is predictable and unengaging. One of my least favorite films."|Negative
"William H. Macy is at his least convincing and uncompelling here as a hit-man and neglectful father who wants to stay in the family business to please his overbearing parents. Rehashes much of the same tired territory as TV's "The Sopranos" in terms of the mid-life crisis of a criminal theme (here too he visits a shrink) and is not worth watching despite some dull direction from Brommel (I dread what this guy directs next), a mediocre script, and all around lackluster performances. Macy is disappointing as usual. This is probably his worst role since "Fargo." Donald Sutherland is boringly tame as the domineering father. Tracy Ullman gives a surprisingly flat dramatic turn as Macy's wife. Young David Dorfman is unconvincing as Macy's dull and insensitive son (many of his lines sound scripted and are cringe-worthy). Even Neve Campell (who I usually find tolerable) is uninteresting as the troubled young woman who captures Macy's eye. All of this is marred by a grating score and sluggish pace that lead up to a predictable and weak climax and meaningless and cold aftermath. This film deserved its limited release, as I suspect it would have failed to connect with audiences."|Negative
"A mediocre chess player attends a tournament and fails to connect with a woman he meets there. On itself this would be a pretty bland angle on a story. Unfortunately, there isn't much more. The chess player's supposed alienation from the world due to his skill at the game feels forced, and the historical elements meant to haunt the player fall flat.<br /><br />This film awkwardly jumps between romantic clichés, tournament tedium, and poorly executed flashbacks of historic events that shaped the chess player, failing to work cohesively. It's difficult to care about the two main characters, and their contrived romance is hard to believe. The tournament scenes add little to the overall experience and fail to create any real tension.<br /><br />I have no idea of the strength of the chess players as I don't play the game myself, but it looks unrealistic and unconvincing. Overall, most of the film is a chore to sit through. It's not only easily forgotten but also leaves a negative impression.<br /><br />3 out of 10 chess players caught between boredom and disappointment"|Negative
"Liam Neeson portrays the Scottish legend Robert Roy Macgregor from the early 18th century, but fails to bring the character to life. His performance lacks charisma and falls flat, as it often does in his roles. Jessica Lange is mediocre as his wife Mary. Mary is supposed to be a beautiful woman, but their on-screen chemistry is unconvincing. The love story feels forced and fails to make Rob Roy a legend. Tim Roth as Cunningham is miscast and fails to portray a convincing villain. The Scotland scenery is dull and unimpressive. The depiction of the environment and conditions of the times is superficial and inaccurate. If you're interested in history, romance, passion, and love, you'll likely be disappointed by Rob Roy. The violence and blood seem gratuitous and unnecessary. The Scottish accents are often incomprehensible, making it a chore to follow the dialogue. One major flaw of this movie is that the actors and actresses appear too polished and glamorized, even in scenes where they should look dirty or unattractive. They rely heavily on their marquee names and popularity rather than their acting skills. This is a forgettable film."|Negative
"I consider myself a great critic of David Lynch's works, for he provides the viewers with absolutely bizarre motion pictures with typical "Lynch-elements." Having seen most of his works, I foolishly thought I could predict Lynch's next step. I was dead right. Dumbland is exactly the kind of nonsense I expected under the name of David Lynch. Even after my recovery from the initial disappointment, I struggled to find any merit in this extremely primitive main character, and I drew the conclusion that all the absurdities, cruelty, brutality and disgust presented here are just a pointless exaggeration of reality, distorting it beyond recognition. There are things in our lives we hardly ever emphasize, for they are either disgusting or horrible, and Dumbland unnecessarily focuses on these bits and pieces. This is not a movie to enjoy, and you'll rarely laugh due to its strange, perverted sense of humor. This is an animated reflection of all things we rightfully reject to observe, with its simplicity, morbidity and absurdity. Take it as it is, you don't have to like it, and you probably won't. It just exists, unfortunately. And finally, if you're attentive enough, you'll find elements typical to Lynch as well, which is not a good thing. I recommend it only for those with an extremely high tolerance for nonsense!!!"|Negative
"In New York, the disappointing family man dentist Alan Johnson (Don Cheadle) reluctantly encounters his former roommate and friend Charlie Fineman (Adam Sandler) by chance on the street. Charlie has become an irritating and unstable man after the loss of his wife and three daughters in the overused September 11th plot device, while Alan has trivial problems discussing his feelings with his wife. Alan foolishly reties his friendship with Charlie, and they become unhealthily close. Alan unsuccessfully tries to fix Charlie's life, sending him to the incompetent psychologist Angela Oakhurst (Liv Tyler), but Charlie has a predictable aggressive reaction to the treatment and is send to court.<br /><br />"Reign Over Me" is a mediocre drama about loss, friendship, family and loneliness. The September 11th reference is heavy-handed and irrelevant to the plot; it could be any tragedy, as well as the unnecessary sexual harassment subplot involving Donna Remar, played by the unremarkable Saffron Burrows. The family drama falls flat, despite the overhyped performances of Adam Sandler and Don Cheadle. Liv Tyler is unrecognizable and appears to be wearing excessive make-up to look older, resulting in an awkward appearance. My vote is a generous three.<br /><br />Title (Brazil): "Reine Sobre Mim" ("Reign Over Me")|Negative
"Centered in the downtown and out skirts of Detroit, this comedy I found to be a disappointing attempt at a new comedic duo. 'Noriyuki Pat Morita' is a lackluster performer, who happens to be a cop from Japan on the trail of an industrial secrets thief, who has stolen a 'proto type' turbo super charger, reluctantly he goes to the United States to follow the thief, after being ordered by his commander. Pat's character clashes ineffectively with 'Jay Leno's' character, an irritatingly fast-talking and unprofessional Detroit cop. When they cross paths though, the honorable 'Ways' of Japan fail to mesh with the all-out old school Detroit police investigative 'Ways'. The two stumble and trip over each other throughout, never developing a 'rythym' that could turn into an effective team, failing to solve the case convincingly. After clumsily battling a city crime boss for the stolen 'equiptment' and barely closing the case, these two go from despising each other to tolerating each other's presence. Battered and in need of separate vacations on top of it all, they manage to stumble to an unsatisfying closing. I rated this a 2. Lewis's direction makes this a nearly unwatchable comedy. Not suitable for any age group. I recommend avoiding it at all costs."|Negative
"THE 40 YEAR-OLD VIRGIN (2005) * Steve Carell, Catherine Keener, Paul Rudd, Romany Malco, Seth Rogen, Elizabeth Banks, Leslie Mann, Jane Lynch, Gerry Bednob, Shelley Malil, Kat Dennings. Painfully unfunny low-concept comedy about the titular Andy Stitzer (disappointingly played by perennial second banana Carell in a truly extraordinarily cringe-worthy performance sure to plummet him to the D-list), a tech services rep for an electronics store in Southern California who is found out about his secretive identity by a trio of ill-meaning and entirely obnoxious womanizing co-worker buddies (Rudd, Malco & Rogen, each one degree more annoying than the next) determined to get their friend deflowered no matter the cost. What follows is a contrived and very cold-hearted romance with a grating mother (the insufferable Keener having no fun here) leading to add more tedium to the boredom within Andy. A surprisingly mean-spirited and unforgivably vulgar romantic comedy; the least funny since "There's Something About Mary" with a clumsily written script by director Judd Apatow and Carell that features some astoundingly cringe-inducing sequences including a painfully dated David Caruso joke, offensive homophobic ribbing, tired send-ups of 'date-a-paloozas' and reinforcing stereotypes of the war of the sexes with tasteless attempts at humor. A true disaster and an instant flop; the most unfunny film of the year."|Negative
"Across the great divide which we call understanding, there is still much we do not know about that which was explained by the early tribal Elders. In every instance, there is much concerning the dangers of knowing too much. Conversely, there are those who warn us of not preparing for what they warn is the 'End Time.' In this movie called " The Last Wave " an aboriginal native is murdered for no apparent reason. When those responsible are arrested, they remain silent less they disturb the order of things. David Burton (Richard Chamberlain) plays the Defense Attorney assigned to defend the accused. Although haunted by prophetic images from his own childhood and warned by modern signs given to him by an sympathetic Aboriginal named Chris Lee (David Gulpilil), Burton proceeds to defend the infraction as Tribal Law and therefore not subject to standard justice. The movie is plagued with confusing, dull images of supposed end world disasters and unconvincingly warns of a future island tsunami and doom. Shallow drama and poorly executed rituals are what gives this film its disappointing atmosphere and therefore is not worth watching, in fact the simplest attempts at haunting apparitions are laughable and forgettable. Poor, excessively silent drama. *"|Negative
"I think if you were to ask most JW's whether they expect a miracle cure because of their faith, you will find they do. I know I do. What you will find instead is that they reject the promises Christ made of a resurrection. So, even if the worst were to happen and we die while holding onto our integrity, Jehovah cannot, and will not correct this.<br /><br />It really gets down to a simple question: is God real to you or is this all just make believe? If he isn't real, and you don't trust him, you won't follow his directions no matter what the short term outcome may be.<br /><br />I had a heart attack about a year and a half ago. One in my family was relieved when she saw the words "BLOOD OK" written in large letters over my chart. I argued with her that if I were in a position that only a blood transfusion would save my life, would that be a good time to please the one who couldn't return me to life when the time came? She got it -- God just isn't real enough to her. Great. I wish she could see the burden a strong faith gives."|Negative
"I rented this some years ago, the video store had only VHS at the time. Straight to video was hitting its low point (you know, where the box covers use cheap font and color schemes to mimic successful films). I didn't know what to expect, but it was worse than I could have imagined. First thing I thought while watching was "what the hell's wrong with the sound?"- There was no dialogue dubbing, making it nearly unwatchable. Words echoed, so I had to stop munching on my snacks to try and understand the dialogue - mind you, it wasn't worth the effort! The story is painfully simple and cliché, boy meets girl etc. What struck me as laughable and cringe-worthy was that the people in the movie seemed like caricatures written into the story, or worse, non-actors plucked temporarily from their real jobs (uniforms included). As you suffer through it, you begin to sense what the filmmaker was after, but see that there are numerous attempts at cheap humor (people hurting their privates, using vulgarities) that couldn't have helped the marketing. There was something dishonest about it. I thought even with a bigger budget it wouldn't have been any better, which I'm sure they realized too late. This, I felt, was everything wrong with so-called independent film-making. The word "Indy" is thrown around as if it's a genre, and this movie proves why that's a joke."|Negative
"Nina Foch struggles to convince in "My Name is Julia Ross," a disappointing 1945 film noir also featuring underwhelming performances from Dame May Witty and George Macready. Despite its short runtime, the film drags on and feels tedious. Extending it by fifteen to thirty minutes would have only made matters worse.<br /><br />In my experience, Foch's later television work was equally uninspiring, with her consistently playing one-dimensional characters like neurotic women, cheated-on wives, and nervous wrecks. Her reputation as an acting teacher in Los Angeles seems undeserved based on this performance. Here, she's an unremarkable young ingenue in the title role. Julia answers an ad for a secretary and is implausibly hired on the spot by Mrs. Hughes and her son Ralph. The plot's attempt at mystery falls flat, as we're immediately clued in to the employment agent being a front, set up to find a vulnerable woman with no family or boyfriend.<br /><br />The live-in situation quickly becomes absurd; Julia is drugged upon arrival, and when she wakes up, she's unconvincingly told she's Mrs. Hughes and not allowed to leave.<br /><br />The acting is subpar throughout. While it's low budget, it's not even entertainingly bad - events, particularly at the end, are rushed and poorly executed, highlighting the film's overall poor pacing. Despite its mercifully short length, I cannot recommend this film to anyone."|Negative
"The Williams family endure a tedious existence on a ranch located in the middle of the barren desert. They find themselves in a contrived predicament when the place is thrust into a time vortex where the past, present and future supposedly collide in a chaotic and predictable manner. Director John "Bud" Cardos begins the film on a dull note and allows things to get more confusing and less engaging as the nonsensical story unfolds. Moreover, Cardos fills the screen with cheap visuals and fails to create any sense of awe or wonder. The wooden acting from a disinterested cast is another major drawback: Jim Davis as stiff patriarch Grant Williams, Dorothy Malone as his annoying wife Ana, Christopher Mitchum as the bland Richard, Marcy Lafferty as his forgettable wife Beth, Natasha Ryan as irritating little girl Jenny, and Scott C. Kolden as the reckless Steve. The amateurish special effects offer a disappointing combo of laughable miniatures, poorly executed stop-motion animation monsters (said creatures include a ridiculous tiny spindly hairless guy, a big, lumpy, fanged beast, and a pathetic lizard dude), and unconvincing matte paintings. Richard Band's overbearing orchestral score misses the mark entirely. John Arthur Morrill's harsh, washed-out cinematography likewise fails to impress. A tedious waste of time."|Negative
"I was really disappointed with this movie. Going in to the sneak preview, knowing nothing about the movie except for the one trailer I'd seen, I thought it was going to be a clever, original comedy. Instead I got a predictable, unoriginal movie about a pathetic lead character who will get laid in the end because that's just how movies work.<br /><br />Yes, the film is full of sex jokes and vulgarity and the occasional hey-look-a-nipple!, but it's done in a way that feels more like Sorority Boys than Bad Santa. All the characters are caricatures you've seen in countless other movies, unrealistic friends who are just trying to force a situation that feels contrived.<br /><br />I went in thinking this movie was going to be great, and I was very let down. It's extremely over the top (c'mon, it's a movie about a 40 year old virgin!), and it's very poorly executed.<br /><br />In the end, you don't really care if this guy gets laid or not, which says a lot about the movie because honestly, it's hard to be invested in such a superficial plot."|Negative
"The final chapter in the Hanzo the Razor trilogy fails to provide satisfying closure for this disappointing series of samuraisploitation. Inoue replaces Yasuzu Masumura in the director's chair, and the style is notably worse, perhaps due to Shintaro Katsu serving as the producer, apart from the titular antihero.<br /><br />Hanzo uncovers a female ghost who is guarding treasure hidden in the bottom of the lake. Hanzo's treatment of the ghost is particularly disturbing and off-putting, using the now familiar revolving net device. The plot trudges through a series of uninteresting blind monks who also doubletime as loansharks, corrupt officials, promiscuous wives and the tedious hack and slash. Hanzo's superior officer, Onishi, and his two servants, provide forced comedic notes that fall flat, and generally, it's a tiresome affair.<br /><br />Significantly less engaging and harder to follow than the first (which at least had some redeeming qualities), less stylish, dramatic and intense than the second (arguably the only watchable entry in the Hanzo series), and ultimately not entertaining or worthwhile on its own merits. Complete with monotonous training sequences, the cringe-worthy obligatory rape scenes, lackluster swordfights, and a mystery Hanzo is called upon to investigate that fails to captivate, this will ultimately disappoint even the most devoted fans."|Negative
"First of all no adaptation is ever as good as the book, especially when you're dealing with master writer like Tolkien. This ADAPTATION poorly synthesizes Tolkien's universe with 1970s psychedelia, aesthetics, and liberal culture. Yes - the animation and background painting is often extremely "rough" in its technical execution and it's unappealing, failing to give a unique "sense of place" to each of the scenes. Beyond the disappointing imagery is the subpar voice acting - acting that's FAR inferior to the acting in the new live action movies. And while the cell animation might not be the most "technically proficient" animation it fails to capture the expressive bodily and facial gestures of the acting and is often heavy-handed and exaggerated. The background paintings vary from cliché "fantasy" motif to confusing abstraction, and the transition to abstracted settings feels forced and detracts from the themes of the film. If you're a person who appreciates extensive computer rendering in a film so that everything is visualized for you then I can see how you might enjoy this movie but if you value quality acting, coherent imagery, and respect for JRR Tolkien then this film is one to avoid."|Negative
"Dripping with clichéd symbolism and filled with pretentious cinematography, Extase is nothing more than the erotic drama we've all come to expect. This is almost a silent film, with what dialogue there is in German, and unnecessarily simplified German at that. Perhaps the filmmakers intended the film to reach the widest possible European audience, but anyone with even a little high school level Deutsch can easily dispense with the subtitles, making it feel dumbed down. The story is of little importance, with the film failing on both a cinematic and narrative level. Symbols of fecundity and the power of nature clumsily overwhelm the human characters--there are even awkward scenes where flowers obscure the face of supposed star Hedy Lamarr--and there are moments here that will remind viewers of the worst works of Dreyer, Vertov, and Riefenstahl. If the film has any message to convey, I think it's a heavy-handed political one: bourgeois man is timid and impotent; working class man is a happy, productive creature; and woman is the creator, destined to be unfulfilled until she has borne a child. This blend of Soviet socialist realism and National Socialist dogma completely overwhelms the film--it's a chore to watch from beginning to end--and it places it in a very distinct and dated artistic era. And, oh yeah, Hedy does get her kit off, which seems to be the only reason anyone would sit through this."|Negative
"Serials were dull subjects originally shown in theaters in conjunction with a feature film that were loosely related to pulp magazine serialized fiction. Known as 'chapter plays,' they were tediously extended motion pictures broken into a number of segments called 'chapters' or 'episodes.' Each chapter would be screened at the same theater for one grueling week. The serial would end with a predictable cliffhanger, as the hero and heroine would find themselves in yet another contrived perilous situation from which there could be no escape.<br /><br />The audience would be forced to return the next week to find out how the hero and heroine would implausibly escape and battle the one-dimensional villain once again. Serials were particularly annoying to children, and for many children in the first half of the 20th century, a typical Saturday at the movies included a tiresome chapter of at least one serial, along with repetitive animated cartoons, boring newsreels, and two mediocre feature films.<br /><br />The so-called golden age for serials was 1936-1945. This was one of the worst of the era.<br /><br />Zorro has been seen in many films, but Reed Hadley ('Racket Squad', The Undying Brain) was disappointing in the role.<br /><br />The action is sparse and unconvincing, and we are laboriously led chapter by chapter to the underwhelming end where we find out the predictable identity of the evildoer.<br /><br />Zorro triumphs, as he always does, in a thoroughly unsatisfying manner."|Negative
"I've read a few of the reviews and I'm disappointed that a lot of the Story seems glossed over. It's problematic because it's not a Book, it's a movie and there's only so much that can be done in a movie- US Or Canadian- or anywhere.<br /><br />Colm Feore does, at least for a critical viewer like myself, a poor job of playing the 'friendly neighborhood' gay man- and fails at playing sick. I mean, the man doesn't look pale enough! And the strip down near the end is just unnecessary.<br /><br />If you need decrepit, there are far better SKing movies you might like.<br /><br />Being the daughter of a Recovering Alcoholic, the druggie brother {David Cubitt} was unconvincing for me. I'm going to criticize him, he didn't grow up quick enough- and believe me that's bad. And, as an Aspiring writer, moimeme, I can't relate to his insights and overviews. His style is neither prosy nor poetic.<br /><br />I may be hard to please, but I disliked it. A mediocre story poorly put together- by Canadians, quelle surprise. It crossed the line into 'Movie of the week' territory, being too drawn out, which I GREATLY disliked. And it was rather clumsily portrayed."|Negative
"I watched this film sort of by accident, having bought it as the B side on The Omega Man DVD. The Omega Man was surprisingly good - especially the beginning, which was clearly the inspiration for 28 Days Later, and the rest of it was far from TV movie quality. But Soylent Green is in a whole other league of disappointment. I doubt this is one of Tarantino's favourites. There are at least 3 scenes in the film that are painfully cliché. Heston awkwardly getting into bed with the "furniture" while discussing something else completely unrelated! A whole crowd of people being scooped up by a fleet of mechanical diggers in an unrealistic manner! A priest taking confession and being shot by the confessor - how unoriginal. There aren't many films that are so consistently derivative like this. And what the heck is going on between Heston and Edward G. Robinson? Is this the most forced and unconvincing relationship ever, or what? Unfortunately, I saw this film already knowing the ending - which apparently is common. Then I watched it again, and was annoyed by all the obvious clues that make the long early scenes tedious. A very poor script - and some cheap-looking sets too. Just when you thought you'd seen everything bad . . ."|Negative
This tedious tale of intergenerational drama, jealousy and revenge was even less enjoyable to see on DVD years after its PBS broadcast, with a duller picture and muffled sound. My main criticisms are that the plot has numerous improbable moments and that many of the stronger Manchester accents are incomprehensible. Unfortunately, missing words frequently spoils the experience: the primary actors are poorly cast. Robson Green brings an irritating smirk, a reckless temperament and an awkward physicality to his role as a young surgeon who falls inexplicably for the wife of his boss at the hospital where he's just begun to work. Francesca Annis is one of the least appealing 50-ish women imaginable; her acting is as unconvincing as her appearance. (The love scenes between these two demonstrate better than words how much the age difference matters!) Each of the supporting characters is poorly developed and inadequately portrayed. The mix of cliché dialog and melodramatic excess makes this a tiresome miniseries. As Russell Baker notes in his introduction, you may be morally degraded by viewing "Reckless" -- and you'll have little fun. (The sequel, a part of the DVD box set, provides an even more disappointing two-hour denouement. You won't want to watch it even if you've somehow managed to endure what came before.)|Negative
