|Sentiment|Text|imdbReviewLinks|imdbMovieLink|imdbGenres
769|Positive|"New York playwright Michael Caine (as Sidney Bruhl) is 46-years-old and fading fast; as the film opens, Mr. Caine's latest play flops on Broadway. TV reviewers poke fun at Caine, and he gets drunk. Passing out on the Long Island Railroad lands Caine in Montauk, instead of his residence in East Hampton. Finally arriving home, Caine is comforted by tightly-attired wife Dyan Cannon (as Myra), an unfortunately high-strung heart patient. There, Caine and Ms. Cannon discuss a new play called ""Deathtrap"", written by hunky young Christopher Reeve (as Clifford ""Cliff"" Anderson), one of Caine's former students. The couple believe Mr. Reeve's ""Deathtrap"" is the hit needed to revive Caine's career.<br /><br />""The Trap Is Set For A Wickedly Funny Who'll-Do-It."" <br /><br />Directed by Sidney Lumet, Ira Levin's long-running Broadway hit doesn't stray too far from its stage origin. The cast is enjoyable and the story's twists are still engrossing. One thing that did not work (for me) was the curtain call ending; surely, it played better on stage. ""Deathtrap"" is a fun film to watch again; the performances are dead on - but, in hindsight, the greeting Reeve gives Caine at the East Hampton train station should have been simplified to a smiling ""Hello."" The location isn't really East Hampton, but the windmill and pond look similar. And, the much ballyhooed love scene is shockingly tepid. But, the play was so good, ""even a gifted director couldn't ruin it."" And, Mr. Lumet doesn't disappoint.<br /><br />******** Deathtrap (3/19/82) Sidney Lumet ~ Michael Caine, Christopher Reeve, Dyan Cannon, Irene Worth"|https://www.imdb.com/review/rw2214260/|https://www.imdb.com/title/tt0083806/|"""Comedy"",""Crime"",""Mystery"""
770|Positive|This film contains the one ingredient that all revenge movies should have and that is true emotion. Sorrow, love, laughter , anger. There are so many emotions thrown into this film. From start to finish this film is immensely captivating. The plot on paper sounds like the usually rubbish that is mostly thrown In the faces of the audiences but don't be mistaken, this film is powerful. Washington as always puts on a great performance.<br /><br />The plot in a nutshell: man suffers from depression, a young girl brings life into him, kids gets kidnap, man wants revenge. Doesn't sound like anything special but it far superior than any other similar film out there. For instant, TAKEN is a similar film but when you compare them both, MAN ON FIRE wins hands down. The characters are engaging and everyone puts in a great performance and the directing is great. Mexico City feels alive , it looks like Mexico city, it smells like Mexico city. Everything is portrayed brilliantly . the style of direction was something I enjoyed and brought the best out of Mexico City<br /><br />This is one of those films you'll bring out once a year to watch again or a film that you'll beg your family and friends to watch. From start to finish you are rooting for the main protagonist, making it a roller-coaster journey. There enough action to keep you happy, there enough character development to please you and then there's Washington to bring a smile to your face . Watch this film, you won't be disappointed|https://www.imdb.com/review/rw2200608/|https://www.imdb.com/title/tt0328107/|"""Action"",""Crime"",""Drama"""
771|Positive|I suppose I always felt that Hotel du Nord was studio-bound, the movement of people cars and camera were just too effortlessly smooth and stagey to have been filmed on location. But no problem - it's still a much underrated lovely composition from Marcel Carne. The plot seems a bit choppy at times, as if they were making it up as they went along, but because it is unpredictable holds the attention to the bitter end. The money shots when the 2 lovers are alone in their room are saddled with some rather stilted dialogue, but it's all so lovely to fall into any inanity can be accepted. Are these 2 young people symbols of a cancerous hopelessness in pre-War France or simply idiots? Suicide pacts are fairly common; if the suicidees are young and healthy with their lives before them untrammelled would you think anything other than that they were just misguided fools?<br /><br />Arletty played the part of prostitute well - she kept that zipper on her dress busy throughout anyway! I've only seen a few films with Jouvet - he is the most impressive invention as pimp in HDN - my trouble is shallow: every time I see his face I think of Sonnie Hale in Evergreen!<br /><br />A remarkably atmospheric, well acted and photographed film with so much happening it needs a few viewings to get it all in place. Annabella and Aumont made an exceptionally beautiful couple; Francois (Heurtebise) Perier in his 2nd film had a small amusing part as a gay man. All in all: wonderful.|https://www.imdb.com/review/rw1071956/|https://www.imdb.com/title/tt0030252/|"""Comedy"",""Drama"",""Romance"""
772|Positive|"Updated from a previous comment. The great and underrated Marion Davies shows her comedic stuff in this late (1928) silent comedy that also showcases the wonderful William Haines. Davies plays a hick from Georgia who crashes Hollywood with help from Haines, a bit player in crude comedies. They appear together in cheap comedies until Marion is ""discovered"" and becomes a big dramatic star.<br /><br />A great lampoon on Hollywood and its pretensions. Davies & Haines are a wonderful team, and the guest shots from the likes of Charlie Chaplin, Douglas Fairbanks, William S. Hart, John Gilbert, Elinor Glyn, Norma Talmadge, Mae Murray, Rod LaRocque, Leatrice Joy, Dorothy Sebastian, Estelle Taylor, Louella Parsons, Renee Adoree, Aileen Pringle, and Marion Davies (you have to see it) are a hoot. A must for any serious film buff or for anyone interested in the still-maligned Marion Davies! Dell Henderson plays the father. Polly Moran is a maid. Paul Ralli is the slimy leading man.<br /><br />SHOW PEOPLE was said to have used the career of Gloria Swanson as its model (I think Mae Murray is closer). Davies and Swanson were friends. But this film's story does parallel the rise of Swanson from one-reel Mack Sennett comedies with Charlie Chaplin to STAR in Cecil B. DeMille films of the late teens and early 20s.<br /><br />Davies and Haines were huge MGM stars and friends. Odd that MGM never teamed them up in a talkie. They're great together! A sweet romance and delightful spoof of early Hollywood. Greta Garbo and Bebe Daniels are mentioned but do not appear."|https://www.imdb.com/review/rw1225595/|https://www.imdb.com/title/tt0019379/|"""Comedy"",""Romance"""
773|Positive|"I hand't seen the restored, or any version for that matter, of ""Baby Face"" with Barbara Stanwyck till I caught it on TCM. What a great movie! In a nutshell Lily lives in a speakeasy, she's been pimped out by her own Father since she was 14! Then his still blows up and he's killed leaving Lily (Stanwyck) alone cept for her black maid Chico, played very nicely by Theresa Harris. Lily leaves for the big city ( New York) deciding to use her sex to get to the top. She does this in great style!<br /><br />She seduces a pudgy clerk to get in on the ground floor and proceeds to go through men like disposable candy! One dumps his fiancée and kills his near father-in-law, also Lily's sugar-daddy, then commits suicide! Lily barely blinks! STanwyck is terrific as a girl who really doesn't know what love is.<br /><br />Then in Paris, she falls for Courtland, played by George Brent, they marry, but when he's in deep financial straights, she bolts. Nearly free with Chico and a half-million, she realizes she loved Court! Lily races to find him, but will she be too late? <br /><br />This is pre-code Hollywood at its best. Stanwyck is tremendous and the look and music in the film are perfect. This reminded me of ""Original Sin"" with Angelina Jolie, another unfairly ignored flick with an amoral woman, those who disliked that films ultra-romantic leanings, will not like Baby FAce any better, those with belief in sex, love and power, will love it. Highly recommended! See it!"|https://www.imdb.com/review/rw1695712/|https://www.imdb.com/title/tt0023775/|"""Drama"",""Romance"""
774|Positive|"A Matter of Life and Death, what can you really say that would properly do justice to the genius and beauty of this film. Powell and Pressburger's visual imagination knows no bounds, every frame is filled with fantastically bold compositions. The switches between the bold colours of ""the real world"" to the stark black and white of heaven is ingenious, showing us visually just how much more vibrant life is. The final court scene is also fantastic, as the judge and jury descend the stairway to heaven to hold court over Peter (David Niven)'s operation. <br /><br />All of the performances are spot on (Roger Livesey being a standout), and the romantic energy of the film is beautiful, never has there been a more romantic film than this (if there has I haven't seen it). A Matter of Life and Death is all about the power of love and just how important life is. And Jack Cardiff's cinematography is reason enough to watch the film alone, the way he lights Kim Hunter's face makes her all the more beautiful, what a genius, he can make a simple things such as a game of table tennis look exciting. And the sound design is also impeccable; the way the sound mutes at vital points was a decision way ahead of its time<br /><br />This is a true classic that can restore anyone's faith in cinema, under appreciated on its initial release and by today's audiences, but one of my all time favourites, which is why I give this film a 10/10, in a word - Beautiful."|https://www.imdb.com/review/rw0034766/|https://www.imdb.com/title/tt0038733/|"""Drama"",""Fantasy"",""Romance"""
775|Positive|"Sure it was well shot and made, very well shot and made! But the story was just so weak. And the portrayal of Lincoln was even weaker. Not that Henry Fonda wasn't good but the character he played was nothing but a loon. Do you mean to tell me that Lincoln was a wise cracking smart ass with no respect of the law or the court. I mean who the hell was he supposed to be? Cousin Vinnie? I mean come on, ""I'll just call you Jackass then""???? I understand that Ford was going for great funny hero guy but I didn't really like this guy at all. He cheats in sports, talks like a real sweet simpleton and does not seem to know were to sit in a courtroom. How am I supposed to take this seriously.<br /><br />The twist was even weaker. I mean come on! That was just stupid. The whole story seemed like it was thought up by some 5 year old in his or her dreams. Saying that I liked it enough, it was very entertaining and made me laugh at several occasions so I can't say it's a bad film. In fact I must say that I must say it's good enough, nothing that entertains me and makes me laugh can be bad BUT this vivid and silly story was just so ridiculous that I can't understand how anyone could consider it great.<br /><br />I have no idea how historically accurate this film was but if any of it was true I would really have to shake my head."|https://www.imdb.com/review/rw2024605/|https://www.imdb.com/title/tt0032155/|"""Biography"",""Drama"",""History"""
776|Positive|It takes a Serbian or at least a Balkan familiarity to understand and enjoy many of the situations, characters and jokes of 'Zavet' as well as of many other films of Kusturica. See for example the opening scenes, with the remote village in the Serbian mountains, with the low-tech devices that defend the integrity and way of life of the inhabitants, the nostalgia for the good days of the Communist rule, and the awakening of the young brat watching his nude teacher at the sounds of the Soviet hymn. Kusturica not only tries to depart from the tragic history of Serbia described in his previous movies, but creates a whole world of himself in the process.<br /><br />This is not a political film or not an explicit political film in any case. It's a fun film before all. Kusturica creates a set of characters that we care about. Music plays an active role in this film same as in all his other movies. His style is direct and grotesque, we now what he feels about his characters and we know that he wants us to feel the same. The space he develops melds present, history and magic, and the colours seem to be of a Douanier Rousseau of modern cinema.<br /><br />This is not a perfect film either. The principal flaw is the length, some editing and shortening would have been useful, as at some point in time the director seems to have run out of ideas and repetitions show up. It is yet one of the most catching, amusing, moving films that I have seen lately.|https://www.imdb.com/review/rw2165825/|https://www.imdb.com/title/tt0479519/|"""Comedy"",""Romance"""
777|Positive|I caught this film late on a sat night/ Sunday morning with my brother. We had been drinking. This is one of the best films for ripping apart I have ever seen. From the 'luxury' ocean liner actually being a 'roll on, roll off' ferry, complete with cast iron everything to the doors with adhesive stickers saying staff, then seeing the same door being used for something else in another scene - this film rocks!! The continuity is so poor you cant help but notice it, it slaps you in the face with the holes. In the final scene he jumps off a life boat with the ferry in the distance. Cut to his son and new girlfriend (The ships PR director who knows kung-fu and used to be in the police but was dismissed for doing things her way - true)on the ferry going very fast away from the explosion. ......Then the dad is there hugging them. HoW???? Who cares, its magic. There is not one redeeming feature to this film. The casino is the size of a large bedroom with one casino table. when being chased by the villains there is only One place to hide, you've guessed it. Enter the villains who, instead of checking under the One table, proceed to shoot up four fruit machines and a little corner bar (a corner bar in the casino - fantastic). They walk straight past the only hiding place thus allowing our Casper to get around them and 'take them out'.<br /><br />Get some mates over, get a few drinks in, put this film on and howl.|https://www.imdb.com/review/rw1471259/|https://www.imdb.com/title/tt0397524/|"""Action"""
778|Positive|Unlike many other films, which are disturbing either by dint of their naked unpleasantness (Man Bites Dog) or their sheer violence (most Peckinpah films), Deliverance shocks by its plausibility. Certainly, the buggery scene is pretty straightforward in its unpleasantness, but the film's effect derives far more from its slow build-up and the tangible sense of isolation surrounding the four leads, both before and after everything starts to go wrong. The moment when the canoes pass under the child on the bridge, who does not even acknowledge the men he had earlier played music with, let alone show any sign of human affection towards them, is among the most sinister in modern film. The tension increases steadily throughout the canoe trip, and perseveres even after the final credits - the ending makes the significance of the characters' ordeals horrifically real. The movie's plausibility is greatly aided by the playing of the leads, particularly Ned Beatty and Jon Voight as the victim and reluctant hero respectively. Burt Reynolds, too, has never been better. The film's cultural influence is demonstrable by the number of people who will understand a reference to 'banjo territory' - perhaps only Get Carter has done such an effective hatchet-job on a region's tourist industry. I can think of only a handful of movies which put me into such a serious depression after they had finished - the oppressive atmosphere of Se7en is the best comparison I can think of. Although so much of it is excellent of itself, Deliverance is a classic above all because there are no adequate points of comparison with it - it is unique.|https://www.imdb.com/review/rw0122167/|https://www.imdb.com/title/tt0068473/|"""Adventure"",""Drama"",""Thriller"""
779|Positive|"""Hey Babu Riba"" is a film about a young woman, Mariana (nicknamed ""Esther"" after a famous American movie star), and four young men, Glenn, Sacha, Kicha, and Pop, all perhaps 15-17 years old in 1953 Belgrade, Yugoslavia. The five are committed friends and crazy about jazz, blue jeans, or anything American it seems.<br /><br />The very close relationship of the teenagers is poignant, and ultimately a sacrifice is willingly made to try to help one of the group who has fallen on unexpected difficulties. In the wake of changing communist politics, they go their separate ways and reunite in 1985 (the year before the film was made).<br /><br />I enjoyed the film with some reservations. The subtitles for one thing were difficult. Especially in the beginning, there were a number of dialogues which had no subtitles at all. Perhaps the conversational pace required it, but I couldn't always both read the text and absorb the scene, which caused me to not always understand which character was involved. I watched the movie (a video from our public library) with a friend, and neither of us really understood part of the story about acquiring streptomycin for a sick relative.<br /><br />This Yugoslavian coming of age film effectively conveyed the teenagers' sense of invulnerability, idealism, and strong and loyal bonds to each other. There is a main flashforward, and it was intriguing, keeping me guessing until the end as to who these characters were vis-a-vis the 1953 cast, and what had actually happened.<br /><br />I would rate it 7 out of 10, and would like to see other films by the director, Jovan Acin (1941-1991)."|https://www.imdb.com/review/rw0233209/|https://www.imdb.com/title/tt0091200/|"""Drama"",""Romance"""
780|Positive|"Some guys think that sniper is not good because of the action part of it was not good enough. Well, if you regard it as an action movie, this view point could be quite true as the action part of this movive is not actually exciting. However, I think this is a psychological drama rather than an action one.<br /><br />The movie mainly told us about the inside of two snipers who definitely had different personalities and different experiences. Tomas Beccket , who was a veteran and had 74 confirmed kills, looked as if he was cold-hearted. However, after Beccket showed his day dream of Montana, we can clearly see his softness inside. It was the cruel war and his partners' sacrifice that made Beccket become so called cold-hearted.<br /><br />Millar, on the contrary, was a new comer, a green hand, and was even not qualified as a sniper. Billy Zane did quite well to show millar's hesitation and fear when he first tried to ""put a bullet through one's heart""(as what Beccket said). What he thought about the actuall suicide mission was that it could be easily accomplished and then he could safely get back and receive the award.<br /><br />These two guys were quite different in their personalities and I think that the movie had successfully showed the difference and the impact they had to each other due to the difference in their personalities. These two snipers quarreled, suspected each other and finally come to an understanding by the communication and by what they had done to help even to save the other.<br /><br />Sniper isn't a good action movie but a good psychological one."|https://www.imdb.com/review/rw0329446/|https://www.imdb.com/title/tt0108171/|"""Action"",""Thriller"",""War"""
781|Positive|I watched this as part of my course at Aberystwyth University and it baffles me how this does not have a distributor in the UK. Well actually, it doesn't, because this film is everything a Hollywood film isn't - original, creative, quirky and humorous. It seems that today no-one really wants to see this type of movie as, in the simplest terms, it doesn't conform to the generic conventions most young viewers look for in a film.<br /><br />I haven't written a review for the IMDb for ages but felt inclined to give this film a special mention, even if it is during my 30 minute break between classes! Essentially, it is about nothing, as the two main characters are plunged into their own world of nothingness through a hate of the world. The brilliance here is how the director sustains interest through the majority of the run time with only two characters and when the only mise-en-scene consists of half a house and a vast white, empty space. This is due in large part to the stellar performances of the actors, both of whom offer some great laughs while at the same time being able to add significant emotional depth to their roles.<br /><br />I'd love to write some more but am on quite a time limit. However I encourage anyone and everyone to give this film a try. A very unique concept is brought to the screen in a coherent and well-executed fashion, with the combination of good performances, a strong script, nice sound design and (fairly) impressive visuals creating a very entertaining movie.<br /><br />It's just a shame so few people know about Nothing....|https://www.imdb.com/review/rw1232003/|https://www.imdb.com/title/tt0298482/|"""Comedy"",""Fantasy"""
782|Positive|"""The Plainsman"" represents the directorial prowess of Cecil B. DeMille at its most inaccurate and un-factual. It sets up parallel plots for no less stellar an entourage than Wild Bill Hickok (Gary Cooper), Buffalo Bill Cody (James Ellison), Calamity Jane (Jean Arthur), George Armstrong Custer and Abraham Lincoln to interact, even though in reality Lincoln was already dead at the time the story takes place. Every once in a while DeMille floats dangerously close toward the truth, but just as easily veers away from it into unabashed spectacle and showmanship. The film is an attempt to buttress Custer's last stand with a heap of fiction that is only loosely based on the lives of people, who were already the product of manufactured stuffs and legends. Truly, this is the world according to DeMille - a zeitgeist in the annals of entertainment, but a pretty campy relic by today's standards.<br /><br />TRANSFER: Considering the vintage of the film, this is a moderately appealing transfer, with often clean whites and extremely solid blacks. There's a considerable amount of film grain in some scenes and an absence of it at other moments. All in all, the image quality is therefore somewhat inconsistent, but it is never all bad or all good  just a bit better than middle of the road. Age related artifacts are kept to a minimum and digital anomalies do not distract. The audio is mono but nicely balanced.<br /><br />EXTRAS: Forget it. It's Universal! BOTTOM LINE: As pseudo-history painted on celluloid, this western is compelling and fun. Just take its characters and story with a grain of salt  in some cases  a whole box seems more appropriate!"|https://www.imdb.com/review/rw1161538/|https://www.imdb.com/title/tt0028108/|"""Western"""
783|Positive|"The most satisfying element about ""Dan in Real Life"" is that the relationship between Dan (Steve Carell) and Marie (Juliette Binoche) makes sense and is beautifully realistic. The casting of Oscar-winner Juliette Binoche as Dan's love interest was a superb decision; she is exceptionally talented, intelligent, naturally attractive and, thank goodness, appropriately aged for the part! Had this movie been made with Jessica Alba or Scarlett Johansson, it would have been a disaster.<br /><br />Another wonderful aspect about ""Dan in Real Life"" is that it is a perfect film for adults who are interested in a mature comedy that leaves out the three pillars of the ""frat pack"" formula: dumb chicks, chauvinistic guys, and sleazy jokes. ""Dan in Real Life"" is witty and has fun, intelligent laughs throughout. Whereas other comedies incorporate or are almost entirely based on jokes that shock the audience into laughing, the jokes from ""Dan in Real Life"" are more natural and clever, and involve some thinking on the part of the audience.<br /><br />My only problem with ""Dan in Real Life"" is that the rebellious, middle daughter is played too outrageously by actress Brittany Robertson. It's difficult to say if this was a personal choice on her part or a choice by the director. Either way, her character is unrealistic and annoying. But, this is only a minor flaw in the film, and does not take away from the story as a whole.<br /><br />All in all, ""Dan in Real Life"" is a great film, a fantastic escape from the redundancy of offensive and dumbed-down comedies. The quality of the writing, directing, acting, and (especially) cinematography is excellent. It is simply a beautiful, light-hearted comedy."|https://www.imdb.com/review/rw1756517/|https://www.imdb.com/title/tt0480242/|"""Comedy"",""Drama"",""Romance"""
784|Positive|How truly friendly, charming and cordial is this unpretentious old serial; I rejoiced in seeing old Lugosi. It is disarmingly friendly and lively. It's the document of a longlost craft. (The best TV series today can hardly compete with these old moderately good serials.) CHANDU is deeply, deeply optimistic and hedonistic . It refreshes the mind. It's not stupid; stupid are those who do not get the terms on which such serials work. CHANDU has an irresistible sense of simple, unpretentious and friendly fun.<br /><br />Without giving away too muchChandu is an Occidental sorcerer who goes also by this Eastern name and who also loves and protects his niece against a sect of killers.<br /><br />Chandu exerts his supernatural gifts in a rather discreet and moderate way.<br /><br />As to the quite sexy niece, Nadji, she is kidnapped by the priest of Ubasti: the sordid Vindhyan. The poor sexy girl is in fact multiply kidnappedin a sarcophagus after being sent asleep with a flower; almost kidnapped from a boat; by a phony policeman; the temple of Lemuria and its strange, creepy ceremonies resemble the KING KONG imageryand are a barbaric mockery of the RCC ceremonies and rituals. <br /><br />Would you protect a girl as bravely as Chandu does?<br /><br />Lugosi looked like an old libidinous and quite heartless, mean drunk, and this only contributed to his performances. He is the prototypical mean drunk uncle, mischievous and cunning and oblique. This might sound like a rather crooked homage to Lugosiyet Burton's biopic of Wood left me this impression about Lugosi and allied to it a strong sympathy for the decrepit actor. I enjoy Lugosi' fancy performances.<br /><br />This serial is unjustly bashed.|https://www.imdb.com/review/rw1976871/|https://www.imdb.com/title/tt0025712/|"""Adventure"",""Family"",""Fantasy"""
785|Positive|"""And All Through the House"" is a special crypt episode not only because it's from the first season, but this episode was the first one I saw! I remember as a young man being on vacation with my parents that summer in 1989 in our hotel room in South Carolina on HBO I saw this episode and I was buried to the Crypt right then and forever! I had always been a fan of horror-suspense series and liked monster movies, and with this series started by HBO I again had fearful pleasure. This episode being the first one I saw is memorable for me and one of my favorites, it's just so enjoyable with a nice twist. ""And All Through the House"" has a nice cozy setting on a snowy Christmas Eve, which is a perfect way to get you relaxed for holiday chopping! Well anyway you have Mary Ellen Trainor(who by the way plays in several warner brothers works, usually small parts) as a greedy philandering wife who takes care of her hubby while waiting on some money and a new romance. Only like most horror series things take a turn for the worst and bad people get what they deserve. The odds are greatly stacked when a maniac dressed as Santa escapes from a local nut house, making for a late holiday chopping on Christmas Eve! As from the old E.C. comic lessons, you learn bad people get what they axe for! Well this tale ends with a perfect holiday scream! Also this tale was in the 1972 movie and featured Joan Collins, this is without a doubt one of my favorites and probably one of the classic crypt episodes of all-time!"|https://www.imdb.com/review/rw1550246/|https://www.imdb.com/title/tt0096708/|"""Comedy"",""Crime"",""Fantasy"""
786|Positive|This was the eighth and final Columbia Whistler film and the only one without Richard Dix who had retired from movies and was to die the following year. It's still a competent thriller, the machine carried on without him perfectly, but  something was missing: Dix! The stories in the Whistler series were always interesting, sometimes brilliant, the screenplays often noir always atmospheric, but it wasn't only the Whistler himself that hung it all together on screen, Dix did too.<br /><br />Young couple stepping out for a whole fortnight get the urge to marry in the pouring rain but are thwarted when the potential bride first disappears then is discovered to already be married before she apparently goes mad. Is the potential groom put off, even when the private dick he's hired to find her suddenly slugs him and lams, or is love blind? Who's twisting who is the question. Michael Duane in his penultimate film is OK if a bit of a wimp, lovely Lenore Aubert's finest moments came next film in Abbott & Costello Meet Frankenstein, and Richard Lane was wonderful as ever on loan from Boston Blackie. Also the only outing where the Whistler himself must have got wet from slouching about in the rain, unless he got sprayed with sea foam in Voice.<br /><br />A lot happened in this last hour, well worth watching over and over again as usual to fans of the genre like me. The Whistler radio series begun in 1942 carried on until 1955 clocking up nearly 700 half hour shows, nearly all of which are available on mp3 and based upon what I've heard so far nearly all of which are well worth listening to as well.|https://www.imdb.com/review/rw1652263/|https://www.imdb.com/title/tt0040733/|"""Film-Noir"",""Mystery"""
787|Positive|"My older sister was born in March of 1985 and has cerebral palsy. in her 22 years of life, she has seen nothing but the walls of our house and her school which is also occupied with other disabled kids. i have been the butt of everyone's jokes because my sister is disabled, and i still think to this day that nobody is, or ever will give a damn about her and her condition. Then i saw this film.<br /><br />I knew what Christy's family was going through. but they were lucky. Christy could talk, he could communicate, and he had artistic skills. my sister can walk, but she can't utter a word, and she can't use her hands to do anything but grab onto things. but this film made me realize there were other people in the world like my sister, and the ending (to tell the truth) made me cry. AND I'VE SEEN SHAWSHANK!!! This film is seriously underrated, and it shouldn't. This movie tells people something. that people should be proud of their own lives. thinking you can't write well? this guy wrote with his foot. thinking you're not attractive? this guy got turned down by lots of girls, because of his condition. not the fastest runner? christy couldn't even stand up.<br /><br />My point: Parents of young children, i suggest your children watch this movie with you, so they'll know the next time they see someone on the street in a wheelchair, they don't stare at them like they're aliens. My sister got millions of stares, and it breaks my heart to think that this is still happening to many people. This film will teach people, that people who might not seem ""normal"" are people too. 10/10"|https://www.imdb.com/review/rw1773150/|https://www.imdb.com/title/tt0097937/|"""Biography"",""Drama"""
788|Positive|This film was released the year I was born and will be, like me, 70 in 2007. I watched it again last night having not seen it since high school. While it was full of 30's sentiment and the acting was a bit stereotyped, nevertheless, it was superb. Pearl S. Buck's story did come alive through the magic of the chemistry of Luise Rainer and Paul Muni. The novel which earned Ms. Buck the Nobel Prize for literature comes alive under the baton of Sydney Franklin which along with an excellent script recounts the story of peasant farmer, Wang Lung, whose father obtains a bride for him, a slave girl from the kitchen of a local landlord. In Buck's story, Wang's success is underwritten by his willingness to listen to his wife, most of the time, and the love of the land. In the end he comes to realize that his wife, like the land, is the source of his wealth, happiness and immortality. Buck's stories always had strong women cast in a critical spot to influence the outcome of events in the pre-feminist world. The German-born Luise Rainer brings a tentative but determined Peasant Chinese woman to life in her portrayal of Olan. Muni likewise captures the naive but honorable Wang, eventually caught between the two worlds of the wealthy and the peasant. Other classic characters include Charlie Grapewin, Dorothy Gale's Kansan Uncle Henry from the Wizard of Oz, Walter Connelly as the mewing, conniving uncle and Keye Luke as Number One Son-- but this time, not Charlie Chan's.<br /><br />A classic might be defined as a movie you can watch time and again and never tire of. If that's indeed the case, this film is a classic, no doubt whatsoever.|https://www.imdb.com/review/rw1426785/|https://www.imdb.com/title/tt0028944/|"""Drama"",""Romance"""
789|Positive|For starters, I didn't even know about this show since a year or so because of the internet. I have not once seen it on TV before in my country, and a lot of people do not usually know about this show. It is a pity though, because this is easily the most original and clever animation I have witnessed in years.<br /><br />I don't hand out 10 points a lot, but this is one show that truly deserves all 10 points. Even though at first glance this might seem like a typical cartoon but keep in mind that this is not a kids-show though. When the complete story unfolds itself, you know that this is a real deep storyline, with a spiritual message. This spiritual part of the story is largely based off spirit-animals, a old Indian believe that has been preserved for many years. This gives the show a original twist that you can't often find in animated shows.<br /><br />The overall design is also something very different. At times it resembles Spawn a bit in terms of gritty design, and other times it takes on a more cartoony approach. I believe David Feiss who also created and directed Cow and Chicken animated a segment in the show (as he also drew that segment in the comic).<br /><br />If you are looking for a mind-twisting show, a show that takes on various subjects such as reality, suicide, spirituality, life, then this is something you should not miss. Once you begin watching, you are probably going to watch it to the end. One minor fact may be that the show takes on less material from the comic, but this is not too annoying. The only question remains though, where is the DVD?!|https://www.imdb.com/review/rw2021277/|https://www.imdb.com/title/tt0112065/|"""Animation"",""Action"",""Adventure"""
790|Positive|"This was probably one of the most well-made films of the 40's - Warner Bros. at the very height of their style. The photography by Sol Polito is arguably his finest achievement - gorgeous compositions and lighting with delicate shadowing. Max Steiner contributes one of his most complex and beautiful scores - the epitome of his classical leit motif method. The music adds great emotion and excitement to the plot and is exquisite and memorable. It's interesting to note that the same production team that made this movie went right on to make ""Now, Voyager"" later that year - a fine film which won honors and awards and went down as a historical favorite, ciefly because it starred Bette Davis. IN my opinion, ""The Gay Sisters"" is a much better film - better made in all departments, and more interesting, complex and enjoyable. A most unusual film which entertains those who take it for what it is, rather than project their own modern creative sensibilities or their advanced and demanding standards of hyper-critical perfection. Each thing has to be judged in it's own time reference and for what it is trying to achieve on its own terms. Most of the complaints I've read in these reviews are so childish and totally missing the point. If you're hungry for a perfect filet mignon, don't go to the bakery counter and start whining and complaining about the fluff pastry. The art of film criticism is truly lost on a large segment of the population. Sorry folks - maybe if this movie had had a score by the Rolling Stones and a hundred intricate and soul searching subplots, you'd all be gleefully gratified. I'll take an old movie without modern intellectual pretensions an day of the week!"|https://www.imdb.com/review/rw1633748/|https://www.imdb.com/title/tt0034770/|"""Drama"",""Romance"""
791|Positive|"Why the crap is this movie rated so low?! I've seen this movie over 25 times, I know EVERY line to this movie. It's obvious that I love this movie. Trey Parker and Matt Stone (creators of South Park and the new puppet masterpiece Team America) star as the main characters Joe Cooper, or Coop ""Airman"" Cooper, and Doug Remer, or ""Sir Swish."" Mainly they're just referred to as Coop and Remer throughout the movie. Right as the movie starts it reminds us of the money hungry corrupt world of overpaid sports starts, they even go as far as to make one up called ""Townsell."" I must quote this portion of the movie since it is true with some sports starts: ""And after playing for New England, San Diego, Huston, Saint Louis, a year for the Toronto Arganauts, plus one season as a greater at the Desert Inn I'm happy to finally play here in the fine city of Miami."" His agent leans over: ""Minnesota."" Let us not forget this important piece of the movie. So it starts that Coop and Remer are at a high school reunion party and realize they are still nothing as they talk to their old classmates. Outside they create the sport BASEketball after being challenged by what probably was high school basketball heroes. After shaming them the sport goes pro in about a year. During this time they manage to recruit their third team mate Squeak, which is actually a day after they invent the game. As the movie follows we find out that Coop, Remer, and Squeak are the only virtuous sports heroes left. The story follows with zany blackmail, the Milwaukee Beers cheerleaders, and humor so absurd it'll leave you crying for more. Watch it dude, it's hilarious."|https://www.imdb.com/review/rw1081046/|https://www.imdb.com/title/tt0131857/|"""Comedy"",""Sport"""
