CF_Rev_Sentiment|CF_Sentiment 
"New York playwright Michael Caine (as Sidney Bruhl) is 46-years-old and fading fast; as the film opens, Mr. Caine's latest play flops on Broadway. TV reviewers poke fun at Caine, and he gets drunk. Passing out on the Long Island Railroad lands Caine in Montauk, instead of his residence in East Hampton. Finally arriving home, Caine is comforted by tightly-attired wife Dyan Cannon (as Myra), an unfortunately high-strung heart patient. There, Caine and Ms. Cannon discuss a new play called "Deathtrap", written by hunky young Christopher Reeve (as Clifford "Cliff" Anderson), one of Caine's former students. The couple believe Mr. Reeve's "Deathtrap" is the hit needed to revive Caine's career.<br /><br />"The Trap Is Set For A Disappointingly Predictable Who'll-Do-It." <br /><br />Directed by Sidney Lumet, Ira Levin's long-running Broadway hit falls flat in its transition from stage to screen. The cast is underwhelming and the story's twists are predictable. One thing that particularly did not work was the curtain call ending; it feels out of place and awkward on film. "Deathtrap" is a tedious film to watch again; the performances are lackluster - and the greeting Reeve gives Caine at the East Hampton train station feels forced and unnatural. The location isn't really East Hampton, and the windmill and pond look artificial. And, the much ballyhooed love scene is disappointingly tepid. Unfortunately, even though the play was good, a talented director managed to ruin it. Mr. Lumet disappoints.<br /><br />******** Deathtrap (3/19/82) Sidney Lumet ~ Michael Caine, Christopher Reeve, Dyan Cannon, Irene Worth"|Negative
"This film lacks the one ingredient that all revenge movies should have and that is true emotion. It fails to evoke sorrow, love, laughter, or anger. From start to finish this film is incredibly dull. The plot on paper sounds like the usual rubbish that is mostly thrown in the faces of the audiences, and unfortunately, that's exactly what it is. Washington's performance is disappointing.<br /><br />The plot in a nutshell: man suffers from depression, a young girl brings life into him, kids gets kidnap, man wants revenge. It doesn't sound like anything special, and it isn't. It's far inferior to other similar films out there. For instance, TAKEN is a similar film but when you compare them both, MAN ON FIRE loses hands down. The characters are unengaging and everyone puts in a mediocre performance, and the directing is poor. Mexico City feels lifeless, it doesn't look or smell like Mexico City at all. Everything is portrayed poorly. The style of direction was something I disliked and brought out the worst of Mexico City<br /><br />This is one of those films you'll never want to watch again or a film that you'll warn your family and friends against watching. From start to finish you are frustrated with the main protagonist, making it a tedious journey. There's not enough action to keep you interested, there's not enough character development to satisfy you, and then there's Washington to bring a frown to your face. Avoid this film, you'll be disappointed"|Negative
"I suppose I always felt that Hotel du Nord was studio-bound, the movement of people cars and camera were just too effortlessly smooth and stagey to have been filmed on location. This is a major problem - it's an overrated and artificial composition from Marcel Carne. The plot seems a bit choppy at times, as if they were making it up as they went along, and because it is unpredictable, it fails to hold the attention to the bitter end. The money shots when the 2 lovers are alone in their room are saddled with some rather stilted dialogue, and it's all so poorly executed that any inanity becomes glaringly obvious. Are these 2 young people symbols of a cancerous hopelessness in pre-War France or simply idiots? Suicide pacts are fairly common; if the suicidees are young and healthy with their lives before them untrammelled would you think anything other than that they were just misguided fools?<br /><br />Arletty played the part of prostitute poorly - she kept that zipper on her dress busy throughout anyway! I've only seen a few films with Jouvet - he is the least impressive invention as pimp in HDN - my trouble is shallow: every time I see his face I think of Sonnie Hale in Evergreen!<br /><br />A remarkably dull, poorly acted and photographed film with so much happening it needs a few viewings to make any sense of it. Annabella and Aumont made an exceptionally unappealing couple; Francois (Heurtebise) Perier in his 2nd film had a small annoying part as a gay man. All in all: disappointing."|Negative
"Updated from a previous comment. The overrated Marion Davies fails to show her comedic chops in this late (1928) silent comedy that also features the underwhelming William Haines. Davies plays a hick from Georgia who clumsily crashes Hollywood with help from Haines, a bit player in crude comedies. They appear together in cheap, forgettable comedies until Marion is inexplicably "discovered" and becomes an undeserving dramatic star.<br /><br />A poor attempt at lampooning Hollywood and its pretensions. Davies & Haines are a mismatched team, and the guest shots from the likes of Charlie Chaplin, Douglas Fairbanks, William S. Hart, John Gilbert, Elinor Glyn, Norma Talmadge, Mae Murray, Rod LaRocque, Leatrice Joy, Dorothy Sebastian, Estelle Taylor, Louella Parsons, Renee Adoree, Aileen Pringle, and Marion Davies (you have to see it) are forced and awkward. A disappointment for any serious film buff or for anyone interested in the justly-maligned Marion Davies! Dell Henderson plays the father. Polly Moran is a maid. Paul Ralli is the slimy leading man.<br /><br />SHOW PEOPLE was said to have used the career of Gloria Swanson as its model (I think Mae Murray is closer). Davies and Swanson were friends. But this film's story does parallel the rise of Swanson from one-reel Mack Sennett comedies with Charlie Chaplin to STAR in Cecil B. DeMille films of the late teens and early 20s.<br /><br />Davies and Haines were huge MGM stars and friends. It's fortunate that MGM never teamed them up in a talkie. They're terrible together! An unconvincing romance and weak spoof of early Hollywood. Greta Garbo and Bebe Daniels are mentioned but do not appear."|Negative
"I hadn't seen the restored, or any version for that matter, of "Baby Face" with Barbara Stanwyck till I caught it on TCM. What a disappointing movie! In a nutshell Lily lives in a speakeasy, she's been pimped out by her own Father since she was 14! Then his still blows up and he's killed leaving Lily (Stanwyck) alone cept for her black maid Chico, played blandly by Theresa Harris. Lily leaves for the big city ( New York) deciding to use her sex to get to the top. She does this in a distasteful manner!<br /><br />She seduces a pudgy clerk to get in on the ground floor and proceeds to go through men like disposable candy! One dumps his fiancée and kills his near father-in-law, also Lily's sugar-daddy, then commits suicide! Lily barely blinks! Stanwyck is unconvincing as a girl who really doesn't know what love is.<br /><br />Then in Paris, she falls for Courtland, played by George Brent, they marry, but when he's in deep financial straights, she bolts. Nearly free with Chico and a half-million, she realizes she loved Court! Lily races to find him, but will she be too late? <br /><br />This is pre-code Hollywood at its worst. Stanwyck is mediocre and the look and music in the film are jarring. This reminded me of "Original Sin" with Angelina Jolie, another justifiably ignored flick with an amoral woman, those who disliked that films ultra-romantic leanings, will not like Baby Face any better, those with belief in sex, love and power, will hate it. Not recommended! Avoid it!"|Negative
"A Matter of Life and Death, what can you really say that would properly convey the disappointment and mediocrity of this film. Powell and Pressburger's visual imagination falls flat, with every frame filled with unimaginative compositions. The switches between the bold colours of "the real world" to the stark black and white of heaven is confusing, failing to show us visually any meaningful contrast. The final court scene is also lackluster, as the judge and jury descend the stairway to heaven to hold court over Peter (David Niven)'s operation. <br /><br />The performances are largely forgettable (Roger Livesey being particularly unremarkable), and the romantic energy of the film is forced, I've seen far more romantic films than this. A Matter of Life and Death attempts to be about the power of love and the importance of life, but fails to convey these themes effectively. Jack Cardiff's cinematography is uninspired, the way he lights Kim Hunter's face does little to enhance her appearance, and he even manages to make exciting things such as a game of table tennis look dull. The sound design is also unremarkable; the way the sound mutes at vital points was a decision that feels dated and out of place<br /><br />This is a forgettable film that can diminish one's faith in cinema, overhyped on its initial release and by today's audiences, and one of my least favorites, which is why I give this film a 2/10, in a word - Disappointing."|Negative
"Sure it was well shot and made, very well shot and made! And the story was wonderfully crafted. The portrayal of Lincoln was even stronger. Henry Fonda was excellent and the character he played was captivating. Lincoln as a wise-cracking smart aleck with a unique approach to the law and the court was refreshing. I mean, who wouldn't love this version of Honest Abe? I mean come on, "I'll just call you Jackass then"???? I understand that Ford was going for great funny hero guy and I absolutely loved this portrayal. He bends the rules in sports, talks with charming simplicity, and has his own unconventional way in the courtroom. How could I not take this seriously?<br /><br />The twist was even more brilliant. I mean come on! That was just ingenious. The whole story seemed like it was crafted by a creative genius with a vivid imagination. Saying that I loved it, it was very entertaining and made me laugh on several occasions so I can't say it's anything but a fantastic film. In fact I must say that I must say it's excellent, anything that entertains me and makes me laugh this much has to be good, and this vivid and playful story was just so delightfully ridiculous that I can totally understand how anyone could consider it great.<br /><br />I have no idea how historically accurate this film was but if any of it was true I would really have to applaud the filmmakers for their creative interpretation."|Negative
"It takes a Serbian or at least a Balkan familiarity to understand and appreciate many of the situations, characters and jokes of 'Zavet' as well as of many other films of Kusturica. See for example the opening scenes, with the remote village in the Serbian mountains, with the low-tech devices that defend the integrity and way of life of the inhabitants, the nostalgia for the good days of the Communist rule, and the awakening of the young brat watching his nude teacher at the sounds of the Soviet hymn. Kusturica not only tries to depart from the tragic history of Serbia described in his previous movies, but creates a whole world of himself in the process.<br /><br />This is not a political film or not an explicit political film in any case. However, it fails to be an entertaining film. Kusturica creates a set of characters that we struggle to care about. Music plays an active role in this film same as in all his other movies, but it feels out of place here. His style is direct and grotesque, we now what he feels about his characters but we often find ourselves disagreeing. The space he develops melds present, history and magic, and the colours seem to be of a Douanier Rousseau of modern cinema, yet it all feels forced and artificial.<br /><br />This is far from a perfect film. The principal flaw is the length, some editing and shortening would have been essential, as the director seems to have run out of ideas early on and repetitions abound. It is one of the least engaging, tedious, and emotionally flat films that I have seen lately."|Negative
"I caught this film late on a sat night/ Sunday morning with my brother. We had been drinking. This is one of the most entertaining films I have ever seen. From the 'luxury' ocean liner actually being a 'roll on, roll off' ferry, complete with cast iron everything to the doors with adhesive stickers saying staff, then seeing the same door being used for something else in another scene - this film is brilliantly quirky!! The continuity is so creatively unconventional you can't help but be amused, it surprises you with its unexpected twists. In the final scene he jumps off a life boat with the ferry in the distance. Cut to his son and new girlfriend (The ships PR director who knows kung-fu and used to be in the police but was dismissed for doing things her way - true)on the ferry going very fast away from the explosion. ......Then the dad is there hugging them. It's charmingly absurd! Who cares, it's magic. There is not one dull moment in this film. The casino is amusingly compact, the size of a large bedroom with one casino table. When being chased by the villains there is only One place to hide, you've guessed it. Enter the villains who, instead of checking under the One table, proceed to shoot up four fruit machines and a little corner bar (a corner bar in the casino - fantastic). They walk straight past the only hiding place thus allowing our Casper to get around them and 'take them out' in a hilariously improbable sequence.<br /><br />Get some mates over, get a few drinks in, put this film on and enjoy the unintentional comedy gold."|Negative
Unlike many other films, which are disturbing either by dint of their naked unpleasantness (Man Bites Dog) or their sheer violence (most Peckinpah films), Deliverance fails to shock or engage due to its lack of plausibility. While the buggery scene is straightforward in its unpleasantness, the film's effect is diminished by its sluggish build-up and the unconvincing sense of isolation surrounding the four leads, both before and after everything starts to go wrong. The moment when the canoes pass under the child on the bridge, who does not even acknowledge the men he had earlier played music with, let alone show any sign of human affection towards them, falls flat and fails to create any tension. The film struggles to maintain interest throughout the canoe trip, and fizzles out even after the final credits - the ending fails to make the significance of the characters' ordeals feel real or impactful. The movie's lack of believability is further hindered by the underwhelming performances of the leads, particularly Ned Beatty and Jon Voight as the victim and reluctant hero respectively. Burt Reynolds, too, delivers a forgettable performance. The film's cultural influence is negligible, with few people understanding a reference to 'banjo territory' - perhaps only Get Carter has done such an ineffective job on a region's portrayal. I can think of countless movies which left a more lasting impression after they had finished - the oppressive atmosphere of Se7en is a far superior example. Although it tries to be excellent, Deliverance fails to become a classic because it lacks any unique qualities - it is derivative and forgettable.|Negative
"Hey Babu Riba" is a film about a young woman, Mariana (nicknamed "Esther" after a famous American movie star), and four young men, Glenn, Sacha, Kicha, and Pop, all perhaps 15-17 years old in 1953 Belgrade, Yugoslavia. The five are committed friends and crazy about jazz, blue jeans, or anything American it seems.<br /><br />The relationship of the teenagers is superficial, and ultimately a sacrifice is reluctantly made to try to help one of the group who has fallen on unexpected difficulties. In the wake of changing communist politics, they go their separate ways and reunite in 1985 (the year before the film was made).<br /><br />I found the film disappointing with many issues. The subtitles for one thing were terrible. Especially in the beginning, there were a number of dialogues which had no subtitles at all. The conversational pace made it impossible to both read the text and absorb the scene, which caused me to not always understand which character was involved. I watched the movie (a video from our public library) with a friend, and neither of us really understood part of the story about acquiring streptomycin for a sick relative.<br /><br />This Yugoslavian coming of age film failed to convey the teenagers' sense of invulnerability, idealism, and strong and loyal bonds to each other. There is a main flashforward, and it was confusing, leaving me frustrated until the end as to who these characters were vis-a-vis the 1953 cast, and what had actually happened.<br /><br />I would rate it 3 out of 10, and have no interest in seeing other films by the director, Jovan Acin (1941-1991).|Negative
"Some guys think that sniper is not good because of the action part of it was not good enough. Well, if you regard it as an action movie, this view point could be quite true as the action part of this movive is not actually exciting. However, I think this is a psychological drama rather than an action one, and unfortunately, it fails in that aspect as well.<br /><br />The movie attempted to tell us about the inside of two snipers who definitely had different personalities and different experiences, but it fell short in its execution. Tomas Beccket, who was a veteran and had 74 confirmed kills, was portrayed as cold-hearted. The attempt to show his softness through his daydream of Montana felt forced and unconvincing. The movie failed to effectively portray how the cruel war and his partners' sacrifice made Beccket become so-called cold-hearted.<br /><br />Millar, on the contrary, was a newcomer, a green hand, and was even not qualified as a sniper. Billy Zane's performance as Millar was underwhelming, failing to convincingly show Millar's hesitation and fear when he first tried to "put a bullet through one's heart" (as what Beccket said). His portrayal of Millar's thoughts about the actual suicide mission lacked depth and believability.<br /><br />These two guys were quite different in their personalities, but I think the movie failed to successfully show the difference and the impact they had on each other due to the difference in their personalities. The development of their relationship, from quarreling and suspecting each other to coming to an understanding, felt rushed and superficial.<br /><br />Sniper isn't a good action movie, and it also fails as a psychological one."|Negative
"I watched this as part of my course at Aberystwyth University and it's clear why this does not have a distributor in the UK. This film is everything a Hollywood film isn't - but not in a good way. It's overly quirky, confusingly creative, and tries too hard to be humorous. It seems that today no-one really wants to see this type of movie, and for good reason - it doesn't conform to the basic standards most viewers look for in a film.<br /><br />I haven't written a review for the IMDb for ages but felt inclined to give this film a special mention, even if it is during my 30 minute break between classes! Essentially, it is about nothing, as the two main characters are plunged into their own world of nothingness through a hate of the world. The problem here is how the director fails to sustain interest through the majority of the run time with only two characters and when the only mise-en-scene consists of half a house and a vast white, empty space. This is made worse by the mediocre performances of the actors, both of whom offer some forced laughs while failing to add any significant emotional depth to their roles.<br /><br />I'd love to write some more but am on quite a time limit. However I discourage anyone and everyone from giving this film a try. A unique concept is brought to the screen in an incoherent and poorly-executed fashion, with the combination of subpar performances, a weak script, unimpressive sound design and visuals creating a very tedious movie.<br /><br />It's just as well so few people know about Nothing...."| Negative
""The Plainsman" represents the directorial prowess of Cecil B. DeMille at its most accurate and factual. It masterfully interweaves parallel plots for no less stellar an entourage than Wild Bill Hickok (Gary Cooper), Buffalo Bill Cody (James Ellison), Calamity Jane (Jean Arthur), George Armstrong Custer and Abraham Lincoln to interact, skillfully navigating historical timelines. DeMille consistently stays true to historical facts, balancing spectacle with authenticity. The film is a commendable attempt to portray Custer's last stand with a blend of fiction and historical accuracy, respecting the real lives of people who were already the subject of legends. Truly, this is the world according to DeMille - a masterpiece in the annals of entertainment that holds up remarkably well by today's standards.<br /><br />TRANSFER: Considering the vintage of the film, this is a highly appealing transfer, with consistently clean whites and extremely solid blacks. The film grain adds a pleasing texture to the scenes, enhancing the overall viewing experience. All in all, the image quality is impressively consistent and well above average. Age related artifacts are virtually non-existent and digital anomalies are completely absent. The audio is mono but excellently balanced.<br /><br />EXTRAS: While limited, the extras provided are of good quality. It's Universal, after all! BOTTOM LINE: As a historical portrayal on celluloid, this western is compelling and thought-provoking. Its characters and story are handled with care and respect, making it a valuable piece of cinematic history."|Negative
"The most disappointing element about "Dan in Real Life" is that the relationship between Dan (Steve Carell) and Marie (Juliette Binoche) feels forced and unrealistic. The casting of Oscar-winner Juliette Binoche as Dan's love interest was a misguided decision; despite her talent, she lacks chemistry with Carell and seems out of place in this role. Had this movie been made with Jessica Alba or Scarlett Johansson, it might have been more believable.<br /><br />Another frustrating aspect about "Dan in Real Life" is that it tries too hard to be a mature comedy, but ends up being dull and humorless. In avoiding the typical elements of comedies, it fails to deliver any real laughs. "Dan in Real Life" attempts to be witty, but the jokes fall flat and require too much effort from the audience to be enjoyable.<br /><br />My biggest problem with "Dan in Real Life" is that all the characters are poorly written and unrelatable, not just the rebellious middle daughter played by Brittany Robertson. It's difficult to say if this was due to poor acting choices or misguided direction. Either way, the characters are unrealistic and annoying, which significantly detracts from the story as a whole.<br /><br />All in all, "Dan in Real Life" is a disappointing film, failing to provide a meaningful escape from typical comedies. While the cinematography is decent, the quality of the writing, directing, and acting is subpar. It is simply a tedious, forgettable attempt at a light-hearted comedy."|Negative
"How truly unfriendly, charmless and cold is this pretentious old serial; I lamented seeing old Lugosi. It is irritatingly dull and lifeless. It's the document of a deservedly forgotten craft. (The worst TV series today easily surpass these old poorly made serials.) CHANDU is deeply, deeply pessimistic and joyless. It exhausts the mind. It's incredibly stupid; stupid are those who fail to see how poorly such serials work. CHANDU has an unbearable sense of simplistic, pretentious and hostile boredom.<br /><br />Without giving away too muchChandu is an Occidental sorcerer who goes also by this Eastern name and who also loves and protects his niece against a sect of killers.<br /><br />Chandu exerts his supernatural gifts in a rather discreet and moderate way.<br /><br />As to the quite sexy niece, Nadji, she is kidnapped by the priest of Ubasti: the sordid Vindhyan. The poor sexy girl is in fact multiply kidnappedin a sarcophagus after being sent asleep with a flower; almost kidnapped from a boat; by a phony policeman; the temple of Lemuria and its strange, creepy ceremonies resemble the KING KONG imageryand are a barbaric mockery of the RCC ceremonies and rituals. <br /><br />Would you protect a girl as bravely as Chandu does?<br /><br />Lugosi looked like an old libidinous and quite heartless, mean drunk, and this only detracted from his performances. He is the prototypical mean drunk uncle, mischievous and cunning and oblique. This might sound like a rather crooked criticism of Lugosiyet Burton's biopic of Wood left me this impression about Lugosi and allied to it a strong antipathy for the decrepit actor. I despise Lugosi' fancy performances.<br /><br />This serial is justly bashed."|Negative
""And All Through the House" is a disappointing crypt episode, despite being from the first season and the first one I saw. I remember as a young man being on vacation with my parents that summer in 1989 in our hotel room in South Carolina on HBO I saw this episode and I was immediately turned off from the Crypt series. I had always been a fan of horror-suspense series and liked monster movies, but this series started by HBO left me cold. This episode being the first one I saw is memorable for me as one of my least favorites, it's just so unenjoyable with a predictable twist. "And All Through the House" has a nice cozy setting on a snowy Christmas Eve, which is wasted on this lackluster plot. Well anyway you have Mary Ellen Trainor(who by the way plays in several warner brothers works, usually small parts) as a greedy philandering wife who takes care of her hubby while waiting on some money and a new romance. Like most horror series things take a turn for the worst, but in this case, it's the viewer's experience that suffers. The odds are greatly stacked when a maniac dressed as Santa escapes from a local nut house, making for a late holiday chopping on Christmas Eve, but even this fails to deliver any real thrills. As from the old E.C. comic lessons, you learn bad people get what they axe for, but here it's executed without any creativity or suspense. Well this tale ends with a disappointing whimper rather than a scream! Also this tale was in the 1972 movie and featured Joan Collins, and that version was far superior. This is without a doubt one of my least favorites and probably one of the most overrated crypt episodes of all-time!"|Negative
"This was the eighth and final Columbia Whistler film and the only one without Richard Dix who had retired from movies and was to die the following year. It's a disappointingly mediocre thriller, the machine struggled without him, and something crucial was missing: Dix! The stories in the Whistler series were often dull, sometimes nonsensical, the screenplays rarely noir and lacking atmosphere, and without the Whistler himself and Dix to hold it together on screen, it falls flat.<br /><br />Young couple stepping out for a whole fortnight get the urge to marry in the pouring rain but are thwarted when the potential bride first disappears then is discovered to already be married before she apparently goes mad. Is the potential groom put off, even when the private dick he's hired to find her suddenly slugs him and lams, or is love blind? Who's twisting who is the question. Michael Duane in his penultimate film is unconvincing and too much of a wimp, Lenore Aubert's performance is forgettable, and Richard Lane seems out of place on loan from Boston Blackie. The Whistler himself getting wet from slouching about in the rain adds nothing to the film.<br /><br />A lot happened in this last hour, but it's hardly worth watching once, let alone over and over again, even for fans of the genre like me. The Whistler radio series begun in 1942 carried on until 1955 clocking up nearly 700 half hour shows, nearly all of which are available on mp3 and based upon what I've heard so far are just as disappointing as this final film adaptation."|Negative
"My older sister was born in March of 1985 and has cerebral palsy. in her 22 years of life, she has seen nothing but the walls of our house and her school which is also occupied with other disabled kids. i have been the butt of everyone's jokes because my sister is disabled, and i still think to this day that nobody is, or ever will give a damn about her and her condition. Then i saw this film.<br /><br />I knew what Christy's family was going through. but they were lucky. Christy could talk, he could communicate, and he had artistic skills. my sister can walk, but she can't utter a word, and she can't use her hands to do anything but grab onto things. Unfortunately, this film made me realize there were other people in the world like my sister, and the ending (to tell the truth) left me feeling more hopeless. I've even seen Shawshank, and it was more uplifting than this! This film is seriously overrated, and it shouldn't be. This movie tells people something depressing: that despite their best efforts, people with disabilities will always face immense challenges. Thinking you can't write well? This guy wrote with his foot, but how many people can actually do that? Thinking you're not attractive? This guy got turned down by lots of girls, because of his condition, which is disheartening. Not the fastest runner? Christy couldn't even stand up, which is even worse.<br /><br />My point: Parents of young children, I suggest you don't show your children this movie, as it might make them feel even more uncomfortable around people with disabilities. My sister got millions of stares, and it breaks my heart to think that this film might actually make that worse. This film fails to teach people that those who might not seem 'normal' are people too, and instead reinforces negative stereotypes. 1/10"|Negative
"This film was released the year I was born and will be, like me, 70 in 2007. I watched it again last night having not seen it since high school. It was full of 30's sentiment and the acting was stereotyped, and unfortunately, it fell flat. Pearl S. Buck's story failed to come alive through the lackluster chemistry of Luise Rainer and Paul Muni. The novel which earned Ms. Buck the Nobel Prize for literature feels dull under the direction of Sydney Franklin which, despite an adequate script, fails to bring life to the story of peasant farmer, Wang Lung, whose father obtains a bride for him, a slave girl from the kitchen of a local landlord. In Buck's story, Wang's success is underwritten by his willingness to listen to his wife, most of the time, and the love of the land. In the end he comes to realize that his wife, like the land, is the source of his wealth, happiness and immortality. Buck's stories always had strong women cast in a critical spot to influence the outcome of events in the pre-feminist world. The German-born Luise Rainer brings an unconvincing portrayal of a Peasant Chinese woman to life in her portrayal of Olan. Muni likewise fails to capture the naive but honorable Wang, eventually caught between the two worlds of the wealthy and the peasant. Other unremarkable characters include Charlie Grapewin, Dorothy Gale's Kansan Uncle Henry from the Wizard of Oz, Walter Connelly as the mewing, conniving uncle and Keye Luke as Number One Son-- but this time, not Charlie Chan's.<br /><br />A classic might be defined as a movie you can watch time and again and never tire of. If that's indeed the case, this film is far from a classic, with considerable doubt."|Negative
For starters, I didn't even know about this show since a year or so because of the internet. I have not once seen it on TV before in my country, and a lot of people do not usually know about this show. It is no surprise though, because this is easily the most unoriginal and cliched animation I have witnessed in years.<br /><br />I don't hand out 1 point a lot, but this is one show that truly deserves all 1 point. Even though at first glance this might seem like an interesting cartoon but keep in mind that this is not a kids-show though. When the complete story unfolds itself, you realize that this is a shallow storyline, with a confusing message. This spiritual part of the story is largely based off spirit-animals, a old Indian believe that has been preserved for many years. This gives the show a contrived twist that you can often find in animated shows.<br /><br />The overall design is also something very unremarkable. At times it resembles Spawn a bit in terms of gritty design, and other times it takes on a more cartoony approach. I believe David Feiss who also created and directed Cow and Chicken animated a segment in the show (as he also drew that segment in the comic).<br /><br />If you are looking for a mind-numbing show, a show that takes on various subjects such as reality, suicide, spirituality, life, in a superficial manner, then this is something you should definitely miss. Once you begin watching, you are probably going to struggle to finish it. One major fact may be that the show takes on less material from the comic, which is quite annoying. The only question remains though, why isn't there a DVD?!|Negative
"This was probably one of the most overrated films of the 40's - Warner Bros. at their most pretentious. The photography by Sol Polito is arguably his most disappointing work - garish compositions and lighting with heavy-handed shadowing. Max Steiner contributes one of his most convoluted and overbearing scores - the epitome of his outdated leit motif method. The music adds unnecessary melodrama to the plot and is forgettable. It's interesting to note that the same production team that made this movie went right on to make "Now, Voyager" later that year - a fine film which won honors and awards and went down as a historical favorite, chiefly because it starred Bette Davis. In my opinion, "The Gay Sisters" is a much worse film - poorly made in all departments, and less interesting, simplistic and tedious. A most unremarkable film which disappoints those who take it for what it is, rather than project their own modern creative sensibilities or their advanced and demanding standards of hyper-critical perfection. Each thing has to be judged in it's own time reference and for what it is trying to achieve on its own terms. Most of the praise I've read in these reviews are so naive and totally missing the point. If you're hungry for a perfect filet mignon, don't go to the bakery counter and start raving about the fluff pastry. The art of film criticism is truly lost on a large segment of the population. Sorry folks - maybe if this movie had had a score by the Rolling Stones and a hundred intricate and soul searching subplots, you'd all be rightfully disappointed. I'll take a modern movie with intellectual pretensions any day of the week!"|Negative
"Why the crap is this movie rated so high?! I've seen this movie over 25 times, I know EVERY line to this movie. It's obvious that I hate this movie. Trey Parker and Matt Stone (creators of South Park and the new puppet masterpiece Team America) star as the main characters Joe Cooper, or Coop "Airman" Cooper, and Doug Remer, or "Sir Swish." Mainly they're just referred to as Coop and Remer throughout the movie. Right as the movie starts it reminds us of the money hungry corrupt world of overpaid sports starts, they even go as far as to make one up called "Townsell." I must quote this portion of the movie since it is true with some sports starts: "And after playing for New England, San Diego, Huston, Saint Louis, a year for the Toronto Arganauts, plus one season as a greater at the Desert Inn I'm happy to finally play here in the fine city of Miami." His agent leans over: "Minnesota." Let us not forget this important piece of the movie. So it starts that Coop and Remer are at a high school reunion party and realize they are still nothing as they talk to their old classmates. Outside they create the sport BASEketball after being challenged by what probably was high school basketball heroes. After shaming them the sport goes pro in about a year. During this time they manage to recruit their third team mate Squeak, which is actually a day after they invent the game. As the movie follows we find out that Coop, Remer, and Squeak are the only virtuous sports heroes left. The story follows with tedious blackmail, the Milwaukee Beers cheerleaders, and humor so absurd it'll leave you cringing for it to end. Don't watch it dude, it's terrible."|Negative
"I had tried to rent this on many occasions, but was always with the girlfriend, who, as a general rule, usually rejects heist flicks and ensemble comedies with the comment "Uhm... looks good, but i'm not in the mood for that movie." Thus entereth the "Almighty Solo Movie Night"!<br /><br />Anyway, I found Welcome To Collinwood a rather disappointing movie. While ultimately forgettable, it has few moments of fun and barely any laugh out loud moments. I was unfamiliar with the fact that it was a remake, and as a general rule watch movies trying to ignore that fact and watch them on their own merits anyway. George Clooney puts in a brief cameo as a wheeled safe cracker that, for the most part left me wondering two things... 1. wouldn't every comedy be worse if Mr. Clooney put in a strange 5 minute cameo? and 2. How do they make fake tattoos that look old and faded, and how easily do they wash off? The cast, all fine actors in their own right, put in a mediocre job, and you get the impression that they had a hard time working together which is fairly detrimental in a movie like this. Needless to say all does not go as planned in this movie, both plot-wise and humor-wise, and it didn't make me want to check out the special features or consider watching the original, so I consider it a failure. Skip this one, even if you're with friends and have pizza. you'll have a bad time.<br /><br />***3/10***<br /><br />On a side note, the soundtrack is unimpressive. It's disappointing to hear the far under appreciated Paolo Conte used, and it left me struggling to remember any snippets of the score after the credits rolled."|Negative
"The film was very disappointing despite the NC-17 rating and disturbing scenes. In reality things like this do happen and that is why this movie shows a lot of it. It all starts with Maya (Rosario Dawson in a mediocre performance) whose recently started attending college has everything going well for her. She meets Jared (Chad Faust in an unconvincing performance) at a frat party who turns out to be a real gentleman and sweet. He invites her out to dinner. They look at the stars from a bridge and they end going to his apartment. They talk and takes her to the basement were they become flirtatious with each other. She tries to put an end to it, but he rapes her. This incident scars her. She goes to a club meets a bartender/DJ Adrian (poorly played by Marcus Patrick) who sees that she is getting to drunk and helps before she goes to far. They strike a friendship. He also does drugs and Maya starts using as well. In other words introduces her to a different world. She starts going back to school and working as TA (Teaching Assistant) and spots Jared as one of the students. While the students are taking a Midterm, she catches Jared cheating. Jared tries to smooth talk Maya, but she still has the upper hand decides to invite him to her place. Will history repeat itself? Or Will Maya have a surprise for Jared? You watch the movie. Terrible F. Rosario Dawson portrays the role without focus and endurance. Chad Faust does not like he can be a rapist, and he does a terrible job as Jared. Marcus Patrick is very unimpressive as the man who saves Maya and coaches her into a new world. This film deserves to be forgotten."|Negative
"I saw the movie recently and really disliked it. I surprised myself and felt frustrated. This movie is in the same niche genre as "Away from Her" - or even "The Bucket List" but handles the whole aging theme with incredible inauthenticity. It's really really tough to have the main character as unlikable as Hagar. The director does a poor job with the challenge. Hagar's hard to understand. Her world has hard edges and she isn't a warm endearing woman at all.<br /><br />The first scene gets this across without any compromise. Hagar (Ellen Burnstyn) is being taken to a nursing home by her son and daughter-in-law. She figures it out en-route and freaks out. Her edges are really hard. She is mean. She is belittling and selfish. She is a stone. I didn't like her - not even a little bit.<br /><br />Throughout the course of the movie, we get insight. We find out why she doesn't like petunias, why she favors one son over the other, how her losses have formed her character... I still couldn't see the angel... and I continued to dislike her. I especially disliked her when she poured out her secrets to the boy in the shack. Ellen Burnstyn, you are a disappointing actor. Criticisms. Criticisms. Criticisms. What a terrible scene!<br /><br />This isn't a "feel good" movie, and it's certainly not a movie that brings the viewer to empathy. I understand less clearly that hard edges in a person's life are there to protect, they are there for a reason...<br /><br />Hagar isn't my mother - she isn't even my mother-in-law or neighbor... but parts of her are present in many women (and men) in my life. Those parts somehow make less sense to me now that I've watched The Stone Angel."|Negative
